,tno,updatetime,tilt_01,tilt_02,tilt_03,tilt_04,tilt_05,tilt_06,tilt_07,batt,temp
192,383,2023-04-01 06:50:00,-21.11501713,19.45185516,-47.28337419,-67.84259153,111.6548411,-127.4696568,-99.9065481,12.14,28.5
193,385,2023-04-01 06:52:00,-22.86215911,19.45185516,-47.28337419,-66.14794207,111.6548411,-127.4696568,-99.9065481,12.14,28.5
194,386,2023-04-01 06:54:00,-23.56935375,19.45185516,-45.54837915,-66.14794207,109.2580133,-128.4229402,-99.9065481,12.14,28.5
195,388,2023-04-01 06:56:00,-23.56935375,19.45185516,-43.84528447,-66.14794207,111.6548411,-127.0995252,-97.6003814,12.14,28.5
196,390,2023-04-01 06:58:00,-21.11501713,19.45185516,-40.60539139,-65.33967215,111.6548411,-127.0995252,-94.81045671,12.14,28.5
197,392,2023-04-01 07:00:00,-20.45254963,18.29824618,-40.60539139,-65.33967215,112.6315816,-128.1427956,-98.0000097,12.14,28.5
198,394,2023-04-01 07:02:00,-17.03166979,19.45185516,-35.42870366,-64.52779661,115.9755262,-127.8555014,-98.44367392,12.14,28.5
199,396,2023-04-01 07:04:00,-18.25856857,19.15230388,-37.28683258,-60.02366379,114.8995383,-128.1427956,-98.44367392,12.14,28.5
200,398,2023-04-01 07:06:00,-17.03166979,19.15230388,-37.28683258,-61.83904773,112.6315816,-128.1427956,-95.39949482,12.14,28.5
201,400,2023-04-01 07:08:00,-17.03166979,19.15230388,-37.28683258,-61.83904773,115.9755262,-126.8353888,-95.07965562,12.14,28.5
202,402,2023-04-01 07:10:00,-17.03166979,18.29824618,-35.42870366,-59.02283113,114.8995383,-128.1427956,-95.07965562,12.14,28.5
203,404,2023-04-01 07:12:00,-18.80831023,18.58640444,-32.01951586,-55.61749861,112.6315816,-127.543223,-98.44367392,12.14,28.5
204,406,2023-04-01 07:14:00,-19.42622472,18.29824618,-32.01951586,-59.02283113,110.1459735,-128.9245884,-98.44367392,12.14,28.5
205,408,2023-04-01 07:16:00,-19.42622472,18.84466667,-35.42870366,-59.02283113,106.9280167,-127.8555014,-95.39949482,12.14,28.5
206,410,2023-04-01 07:18:00,-17.5990649,18.84466667,-33.3632935,-56.24344191,110.1459735,-128.9245884,-92.11423918,12.14,28.5
207,412,2023-04-01 07:20:00,-17.03166979,18.84466667,-32.01951586,-50.3632102,110.1459735,-127.543223,-92.11423918,12.14,28.5
208,414,2023-04-01 07:22:00,-17.03166979,18.84466667,-32.01951586,-53.24129305,106.9280167,-127.8555014,-92.11423918,12.14,28.5
209,415,2023-04-01 07:24:00,-15.32210579,18.29824618,-32.01951586,-53.24129305,107.7233638,-127.543223,-88.13065984,12.14,28.5
210,417,2023-04-01 07:26:00,-17.03166979,18.29824618,-32.01951586,-56.24344191,104.3966671,-128.7191641,-92.11423918,12.14,28.5
211,419,2023-04-01 07:28:00,-17.03166979,19.15230388,-28.88289369,-56.24344191,101.4509495,-128.7191641,-88.25649162,12.14,28.5
212,421,2023-04-01 07:30:00,-15.32210579,19.15230388,-26.8528258,-53.24129305,104.3966671,-128.7191641,-88.13065984,12.14,28.5
213,423,2023-04-01 07:32:00,-17.03166979,19.15230388,-28.88289369,-51.63897801,104.3966671,-127.543223,-88.13065984,12.14,28.5
214,425,2023-04-01 07:34:00,-15.32210579,18.84466667,-30.02117243,-53.24129305,104.3966671,-130.1130715,-87.99392869,12.14,28.5
215,427,2023-04-01 07:36:00,-14.86352099,18.29824618,-28.88289369,-47.28629637,101.951897,-127.1815707,-88.13065984,12.14,28.5
216,429,2023-04-01 07:38:00,-13.17351156,18.00240122,-26.8528258,-45.84925136,98.91986143,-127.1815707,-87.99392869,12.14,28.5
217,431,2023-04-01 07:40:00,-12.76451743,19.43427701,-26.8528258,-50.3632102,101.951897,-128.7191641,-83.82299502,12.14,28.5
218,433,2023-04-01 07:42:00,-13.17351156,18.84466667,-28.88289369,-45.84925136,98.91986143,-128.3359789,-79.47798308,12.14,28.5
219,435,2023-04-01 07:44:00,-12.76451743,19.43427701,-30.02117243,-45.84925136,99.31450037,-128.7191641,-83.82299502,12.14,28.5
220,437,2023-04-01 07:46:00,-11.00262743,18.56274404,-23.61904172,-41.36172889,96.23043346,-127.1815707,-83.82299502,12.14,28.5
221,439,2023-04-01 07:48:00,-12.76451743,19.43427701,-23.61904172,-44.3678629,96.49656829,-128.0798127,-83.30852917,12.14,28.5
222,441,2023-04-01 07:50:00,-9.049266711,19.93702185,-26.8528258,-41.36172889,96.23043346,-128.3359789,-83.82299502,12.14,28.5
223,443,2023-04-01 07:52:00,-10.68629729,19.43427701,-26.8528258,-42.76288233,99.31450037,-128.3359789,-83.82299502,12.14,28.5
224,445,2023-04-01 07:54:00,-10.68629729,18.84466667,-23.61904172,-45.84925136,99.31450037,-128.3359789,-78.6161457,12.14,28.5
225,447,2023-04-01 07:56:00,-11.00262743,18.56274404,-22.74095089,-41.36172889,93.88300069,-128.3359789,-77.66385614,12.14,28.5
226,449,2023-04-01 07:58:00,-10.68629729,19.43427701,-26.8528258,-39.7756485,96.49656829,-128.3359789,-77.66385614,12.14,28.5
227,451,2023-04-01 08:00:00,-12.76451743,18.56274404,-20.69029992,-42.76288233,93.88300069,-128.0798127,-77.66385614,12.14,28.5
228,453,2023-04-01 08:02:00,-11.00262743,19.43427701,-20.69029992,-39.7756485,94.04971993,-129.3526101,-78.6161457,12.14,28.5
229,455,2023-04-01 08:04:00,-8.780054736,19.93702185,-25.78513602,-41.36172889,91.32541703,-129.3526101,-78.6161457,12.14,28.5
230,457,2023-04-01 08:06:00,-10.68629729,19.13295582,-23.61904172,-41.36172889,93.7207913,-129.6259285,-78.6161457,12.14,28.5
231,459,2023-04-01 08:08:00,-11.00262743,19.93702185,-22.74095089,-35.52441495,93.88300069,-129.6259285,-77.66385614,12.14,28.5
232,461,2023-04-01 08:10:00,-10.68629729,19.93702185,-23.61904172,-38.38627698,96.23043346,-128.0798127,-68.38901367,12.14,28.5
233,463,2023-04-01 08:12:00,-9.049266711,19.93702185,-23.61904172,-39.7756485,93.88300069,-129.3526101,-73.04416798,12.14,28.5
234,465,2023-04-01 08:14:00,-10.68629729,19.65082313,-23.61904172,-39.7756485,93.88300069,-129.3526101,-73.04416798,12.14,28.5
235,467,2023-04-01 08:16:00,-8.780054736,20.48335648,-19.19825669,-35.52441495,93.88300069,-129.3526101,-71.45303952,12.14,28.5
236,469,2023-04-01 08:18:00,-8.780054736,20.48335648,-20.69029992,-36.74269842,91.38335067,-129.3526101,-71.45303952,12.14,28.5
237,471,2023-04-01 08:20:00,-10.68629729,19.65082313,-20.69029992,-36.74269842,91.32541703,-129.031303,-77.66385614,12.14,28.5
238,473,2023-04-01 08:22:00,-8.780054736,19.93702185,-17.73018059,-33.73096124,93.88300069,-127.6217785,-66.44597645,12.14,28.5
239,475,2023-04-01 08:24:00,-8.780054736,20.17842797,-20.69029992,-33.73096124,91.32541703,-129.031303,-66.44597645,12.14,28.5
240,477,2023-04-01 08:26:00,-8.780054736,20.48335648,-15.07181131,-34.92226235,89.0587154,-129.3526101,-71.45303952,12.14,28.5
241,479,2023-04-01 08:28:00,-6.886601638,20.17842797,-17.73018059,-34.92226235,91.38335067,-129.3526101,-64.28388276,12.14,28.5
242,481,2023-04-01 08:30:00,-8.780054736,20.17842797,-18.45701717,-32.54558906,89.0587154,-129.031303,-64.28388276,12.14,28.5
243,483,2023-04-01 08:32:00,-6.886601638,20.94703319,-15.64181182,-30.81396694,89.0587154,-128.6925122,-59.61261767,12.14,28.5
244,485,2023-04-01 08:34:00,-6.886601638,20.65815211,-17.73018059,-33.73096124,89.0587154,-129.031303,-59.61261767,12.14,28.5
245,487,2023-04-01 08:36:00,-6.886601638,20.17842797,-17.73018059,-32.54558906,89.0587154,-128.6925122,-64.28388276,12.14,28.5
246,489,2023-04-01 08:38:00,-6.886601638,20.17842797,-15.07181131,-28.90991524,91.38335067,-130.4460107,-64.28388276,12.14,28.5
247,491,2023-04-01 08:40:00,-6.886601638,20.65815211,-15.07181131,-30.81396694,93.88300069,-128.6925122,-56.77360188,12.14,28.5
248,493,2023-04-01 08:42:00,-8.539998664,20.17842797,-13.38328889,-27.9293264,89.0587154,-130.2694376,-56.77360188,12.14,28.5
249,495,2023-04-01 08:44:00,-8.780054736,20.94703319,-12.88929663,-31.96535067,86.78881049,-130.2694376,-64.28388276,12.14,28.5
250,497,2023-04-01 08:46:00,-6.886601638,20.65815211,-15.07181131,-26.9557696,89.01756433,-130.2694376,-56.77360188,12.14,28.5
251,499,2023-04-01 08:48:00,-6.886601638,20.65815211,-10.38203182,-25.17901886,89.0587154,-130.2694376,-56.77360188,12.14,28.5
252,501,2023-04-01 08:50:00,-6.702334146,21.41045473,-12.88929663,-27.9293264,89.0587154,-129.8600732,-56.77360188,12.14,28.5
253,503,2023-04-01 08:52:00,-5.028603384,20.65815211,-10.79239796,-25.17901886,84.62056915,-129.8600732,-61.72028689,12.14,28.5
254,505,2023-04-01 08:54:00,-5.028603384,20.65815211,-10.38203182,-25.17901886,86.66203516,-128.2893956,-52.32856051,12.14,28.5
255,507,2023-04-01 08:56:00,-6.702334146,21.10394494,-10.38203182,-21.69909685,89.0587154,-129.8600732,-48.60961208,12.14,28.5
256,509,2023-04-01 08:58:00,-6.702334146,21.10394494,-7.92531666,-25.17901886,89.0587154,-129.5176221,-48.60961208,12.14,28.5
257,511,2023-04-01 09:00:00,-6.702334146,21.41045473,-10.38203182,-22.46633427,86.66203516,-129.8600732,-53.21420361,12.14,28.5
258,513,2023-04-01 09:02:00,-6.702334146,21.10394494,-10.38203182,-21.69909685,86.66203516,-129.5176221,-53.21420361,12.14,28.5
259,515,2023-04-01 09:04:00,-5.028603384,21.10394494,-8.212475783,-19.28245773,84.62056915,-129.5176221,-56.77360188,12.14,28.5
260,517,2023-04-01 09:06:00,-5.028603384,21.10394494,-8.212475783,-19.28245773,84.40904431,-131.5411068,-44.51049248,12.14,28.5
261,519,2023-04-01 09:08:00,-5.028603384,21.10394494,-5.724015291,-19.91607338,86.51642998,-131.4109799,-48.60961208,12.14,28.5
262,521,2023-04-01 09:10:00,-5.028603384,20.82206044,-5.925366991,-17.40283938,84.40904431,-131.5411068,-48.60961208,12.14,28.5
263,523,2023-04-01 09:12:00,-3.44456974,21.88311105,-8.212475783,-19.91607338,86.66203516,-129.5176221,-44.51049248,12.14,28.5
264,525,2023-04-01 09:14:00,-5.171627599,21.30981401,-5.925366991,-15.09700666,82.34162678,-129.2341661,-48.60961208,12.14,28.5
265,527,2023-04-01 09:16:00,-3.356648218,21.59283972,-5.925366991,-16.85753954,82.34162678,-131.5411068,-48.60961208,12.14,28.5
266,529,2023-04-01 09:18:00,-3.356648218,21.30981401,-3.910826846,-17.40283938,82.0424171,-129.5176221,-48.60961208,12.14,28.5
267,531,2023-04-01 09:20:00,-3.356648218,21.30981401,-3.777421999,-16.85753954,84.62056915,-131.4109799,-48.60961208,12.14,28.5
268,532,2023-04-01 09:22:00,-3.44456974,22.46202232,-3.777421999,-19.28245773,82.0424171,-131.4109799,-40.26734498,12.14,28.5
269,534,2023-04-01 09:24:00,-3.44456974,21.72288209,-3.777421999,-19.91607338,82.34162678,-133.3396934,-40.26734498,12.14,28.5
270,536,2023-04-01 09:26:00,-3.44456974,21.01775442,-5.925366991,-19.28245773,84.40904431,-131.4109799,-40.26734498,12.14,28.5
271,538,2023-04-01 09:28:00,-5.028603384,21.44669289,-5.925366991,-17.40283938,84.40904431,-131.4109799,-44.51049248,12.14,28.5
272,540,2023-04-01 09:30:00,-5.028603384,21.01775442,-1.767288421,-12.86958808,81.69920988,-131.1437476,-35.32763441,12.14,28.5
273,542,2023-04-01 09:32:00,-3.356648218,22.17836684,-1.767288421,-15.09700666,82.0424171,-131.1437476,-39.43851723,12.14,28.5
274,544,2023-04-01 09:34:00,-4.90058659,21.44669289,-1.706861517,-13.306805,82.0424171,-131.4109799,-39.43851723,12.14,28.5
275,546,2023-04-01 09:36:00,-4.90058659,22.17836684,-1.706861517,-15.09700666,84.40904431,-131.1437476,-35.32763441,12.14,28.5
276,548,2023-04-01 09:38:00,-3.356648218,21.44669289,-1.706861517,-12.86958808,82.34162678,-129.2341661,-32.08248175,12.14,28.5
277,550,2023-04-01 09:40:00,-3.268313068,21.72288209,-1.767288421,-12.86958808,82.34162678,-126.7722927,-35.32763441,12.14,28.5
278,552,2023-04-01 09:42:00,-4.90058659,21.44669289,-1.706861517,-12.86958808,84.16622326,-128.6467296,-35.32763441,12.14,28.5
279,554,2023-04-01 09:44:00,-3.356648218,22.17836684,-1.767288421,-12.86958808,81.69920988,-130.8137916,-27.08212536,12.14,28.5
280,556,2023-04-01 09:46:00,-3.356648218,21.16146335,-1.767288421,-12.86958808,84.16622326,-131.1437476,-35.32763441,12.14,28.5
281,558,2023-04-01 09:48:00,-1.799247709,21.44669289,0.252861917,-12.86958808,79.83193816,-130.8137916,-35.32763441,12.14,28.5
282,560,2023-04-01 09:50:00,-3.268313068,21.88535232,0.244022329,-15.09700666,82.34162678,-128.6467296,-44.51049248,12.14,28.5
283,562,2023-04-01 09:52:00,-3.268313068,21.88535232,0.244022329,-15.59136812,79.83193816,-126.1169444,-40.26734498,12.14,28.5
284,564,2023-04-01 09:54:00,-3.268313068,22.17836684,0.252861917,-15.09700666,79.83193816,-128.2395236,-44.51049248,12.14,28.5
285,566,2023-04-01 09:56:00,-3.268313068,22.17836684,0.252861917,-12.86958808,84.40904431,-130.4458809,-32.08248175,12.14,28.75
286,568,2023-04-01 09:58:00,-3.268313068,22.56234856,-1.83214935,-10.67016018,82.0424171,-128.2395236,-32.08248175,12.14,28.5
287,570,2023-04-01 10:00:00,-1.799247709,22.56234856,0.252861917,-11.00462899,84.16622326,-130.8137916,-27.08212536,12.14,28.75
288,572,2023-04-01 10:02:00,-3.189046662,22.17836684,2.327120906,-10.67016018,81.69920988,-130.4458809,-27.08212536,12.14,28.5
289,574,2023-04-01 10:04:00,-3.268313068,22.17836684,-1.767288421,-10.67016018,81.69920988,-130.4458809,-24.49381849,12.14,28.5
290,576,2023-04-01 10:06:00,-3.189046662,21.88535232,2.245852839,-10.67016018,81.69920988,-130.8137916,-24.49381849,12.14,28.75
291,578,2023-04-01 10:08:00,-1.799247709,21.88535232,2.245852839,-11.00462899,79.39720296,-135.5875089,-30.03348195,12.14,28.5
292,580,2023-04-01 10:10:00,-3.189046662,21.88535232,2.327120906,-10.67016018,79.39720296,-133.3377942,-29.1852095,12.14,28.75
293,582,2023-04-01 10:12:00,-1.799247709,22.28568068,0.261819283,-6.864101753,81.69920988,-130.8137916,-24.49381849,12.14,28.5
294,584,2023-04-01 10:14:00,-3.189046662,22.28568068,2.327120906,-8.939017756,79.83193816,-133.0212441,-19.11600319,12.14,28.75
295,586,2023-04-01 10:16:00,-3.189046662,21.61530114,2.327120906,-8.939017756,76.9970829,-129.9788085,-27.08212536,12.14,28.5
296,588,2023-04-01 10:18:00,-1.754137054,21.61530114,2.327120906,-10.67016018,81.69920988,-133.0510082,-27.08212536,12.14,28.75
297,590,2023-04-01 10:20:00,-1.754137054,21.61530114,2.245852839,-11.00462899,76.9970829,-133.0212441,-27.08212536,12.14,28.75
298,592,2023-04-01 10:22:00,-1.799247709,22.56234856,4.131531237,-9.221268395,76.9970829,-135.7048988,-19.11600319,12.14,28.75
299,594,2023-04-01 10:24:00,-3.268313068,22.28568068,4.280649186,-7.088006572,76.9970829,-133.0212441,-21.2557945,12.14,28.75
300,596,2023-04-01 10:26:00,-3.189046662,22.28568068,4.131531237,-7.088006572,77.52442436,-133.0212441,-19.11600319,12.14,28.75
301,598,2023-04-01 10:28:00,-3.268313068,22.28568068,4.280649186,-8.658266884,76.9970829,-135.7856281,-21.2557945,12.14,28.75
302,601,2023-04-01 10:32:00,-3.268313068,22.28568068,6.118324645,-5.157043797,79.39720296,-132.6408724,-24.49381849,12.14,28.75
303,603,2023-04-01 10:34:00,-3.189046662,21.61530114,5.924189052,-8.658266884,81.69920988,-133.0212441,-19.11600319,12.14,28.75
304,605,2023-04-01 10:36:00,-1.799247709,22.56234856,4.131531237,-7.088006572,79.39720296,-133.0212441,-21.2557945,12.14,28.75
305,607,2023-04-01 10:38:00,-3.189046662,22.98855164,5.924189052,-6.864101753,78.9514912,-132.6408724,-13.69317127,12.14,28.75
306,609,2023-04-01 10:40:00,-3.109199394,22.6954748,4.131531237,-5.007002495,81.69920988,-129.9788085,-15.29389826,12.14,28.75
307,611,2023-04-01 10:42:00,-3.189046662,22.6954748,4.131531237,-4.857344908,77.52442436,-132.6408724,-13.69317127,12.14,28.75
308,613,2023-04-01 10:44:00,-3.189046662,22.6954748,6.118324645,-5.007002495,79.39720296,-132.6408724,-13.69317127,12.14,28.75
309,615,2023-04-01 10:46:00,-3.189046662,22.6954748,4.131531237,-5.007002495,81.69920988,-135.7856281,-13.69317127,12.14,28.75
310,617,2023-04-01 10:48:00,-3.109199394,23.27199179,6.33818817,-6.864101753,76.9970829,-135.7048988,-21.2557945,12.14,28.75
311,619,2023-04-01 10:50:00,-3.189046662,23.27199179,6.118324645,-7.088006572,79.39720296,-135.7048988,-21.2557945,12.14,28.75
312,621,2023-04-01 10:52:00,-1.754137054,23.57938388,7.981360895,-5.157043797,76.9970829,-135.7048988,-17.18041023,12.14,28.75
313,623,2023-04-01 10:54:00,-1.754137054,23.27199179,7.981360895,-3.242122039,76.9970829,-135.7048988,-13.69317127,12.14,28.75
314,625,2023-04-01 10:56:00,-3.189046662,23.93534345,9.519308561,-1.522440187,75.87148595,-135.7048988,-15.29389826,12.14,28.75
315,627,2023-04-01 10:58:00,-4.656481399,23.57938388,7.981360895,-3.144941549,74.77199308,-135.7856281,-15.29389826,12.14,28.75
316,629,2023-04-01 11:00:00,-1.754137054,23.57938388,9.519308561,-3.242122039,76.9970829,-138.8409357,-19.11600319,12.14,28.75
317,631,2023-04-01 11:02:00,-1.713560912,24.2493571,7.72940059,-3.242122039,74.77199308,-138.8409357,-19.11600319,12.14,28.75
318,633,2023-04-01 11:04:00,-1.754137054,24.2493571,7.981360895,-4.857344908,76.9970829,-135.7048988,-19.11600319,12.14,28.75
319,635,2023-04-01 11:06:00,-1.672594526,23.93534345,7.257440964,-6.289789467,76.9970829,-132.6408724,-21.2557945,12.14,28.75
320,637,2023-04-01 11:08:00,-3.109199394,23.93534345,8.266558132,-5.496036602,77.52442436,-138.3204358,-27.08212536,12.14,28.75
321,639,2023-04-01 11:10:00,-4.54015504,24.59194676,6.118324645,-6.864101753,76.9970829,-133.0212441,-27.08212536,12.14,29.0
322,641,2023-04-01 11:12:00,-4.656481399,24.59194676,7.72940059,-5.157043797,76.9970829,-138.3204358,-30.03348195,12.14,28.75
323,643,2023-04-01 11:14:00,-6.186047169,24.2493571,6.33818817,-6.864101753,77.52442436,-135.7048988,-27.08212536,12.14,28.75
324,645,2023-04-01 11:16:00,-6.036826648,24.2493571,4.280649186,-6.864101753,77.52442436,-141.4209743,-27.08212536,12.14,28.75
325,647,2023-04-01 11:18:00,-4.656481399,23.87680766,4.131531237,-6.864101753,75.38208109,-135.7048988,-27.08212536,12.14,29.0
326,649,2023-04-01 11:20:00,-4.656481399,23.87680766,6.118324645,-6.864101753,76.9970829,-135.7048988,-23.74043131,12.14,28.75
327,651,2023-04-01 11:22:00,-3.189046662,23.57938388,6.118324645,-5.007002495,76.9970829,-138.8409357,-21.2557945,12.14,28.75
328,653,2023-04-01 11:24:00,-1.754137054,23.87680766,7.981360895,-5.157043797,77.52442436,-135.7856281,-13.69317127,12.14,29.0
329,655,2023-04-01 11:26:00,-0.317255393,23.57938388,9.519308561,-3.242122039,75.38208109,-138.8409357,-6.339464434,12.14,29.0
330,657,2023-04-01 11:28:00,-1.754137054,23.27199179,9.519308561,-5.007002495,74.77199308,-135.7048988,-13.69317127,12.14,29.0
331,659,2023-04-01 11:30:00,-1.713560912,23.93534345,7.981360895,-3.242122039,72.59295273,-135.7856281,-13.69317127,12.14,28.75
332,661,2023-04-01 11:32:00,-1.713560912,24.2493571,7.981360895,-3.144941549,77.52442436,-135.7856281,-13.69317127,12.14,29.0
333,663,2023-04-01 11:34:00,-1.713560912,23.27199179,6.118324645,-3.144941549,77.52442436,-135.7856281,-7.668491761,12.14,28.75
334,665,2023-04-01 11:36:00,-1.713560912,23.93534345,6.118324645,-3.339577602,74.77199308,-135.7856281,-13.69317127,12.14,29.0
335,667,2023-04-01 11:38:00,-1.754137054,24.2493571,6.118324645,-3.144941549,77.52442436,-138.8409357,-7.668491761,12.14,29.0
336,669,2023-04-01 11:40:00,-1.754137054,24.2493571,6.33818817,-5.326004435,75.38208109,-135.7048988,-13.69317127,12.14,29.0
337,671,2023-04-01 11:42:00,-1.754137054,23.57938388,8.266558132,-3.242122039,75.38208109,-138.3204358,-19.11600319,12.14,29.0
338,673,2023-04-01 11:44:00,-0.317255393,24.2493571,6.33818817,-3.242122039,74.77199308,-138.3204358,-19.11600319,12.14,29.0
339,675,2023-04-01 11:46:00,-1.754137054,22.56234856,7.981360895,-3.242122039,77.52442436,-135.7048988,-13.69317127,12.14,29.0
340,678,2023-04-01 11:50:00,-0.309912457,23.57938388,7.981360895,-5.007002495,76.9970829,-135.7048988,-13.69317127,12.14,29.0
341,680,2023-04-01 11:52:00,-0.309912457,23.57938388,9.827569092,-3.242122039,75.91590193,-138.3204358,-21.2557945,12.14,29.0
342,682,2023-04-01 11:54:00,-1.754137054,23.27199179,7.981360895,-5.157043797,75.38208109,-135.7048988,-13.69317127,12.14,29.0
343,684,2023-04-01 11:56:00,-0.317255393,23.15293839,8.266558132,-3.242122039,75.38208109,-138.8409357,-8.593374054,12.14,29.0
344,686,2023-04-01 11:58:00,-0.309912457,23.27199179,8.555135465,-5.157043797,75.38208109,-135.7856281,-13.69317127,12.14,29.0
345,688,2023-04-01 12:00:00,-0.309912457,24.2493571,8.266558132,-5.157043797,76.9970829,-135.7856281,-15.29389826,12.14,29.0
346,690,2023-04-01 12:02:00,-0.309912457,23.57938388,9.827569092,-3.242122039,76.9970829,-135.7856281,-15.29389826,12.14,29.0
347,692,2023-04-01 12:04:00,-0.317255393,23.27199179,10.17625867,-5.157043797,75.38208109,-141.4209743,-8.593374054,12.14,29.0
348,694,2023-04-01 12:06:00,-1.799247709,22.98855164,12.17361237,-3.449353771,75.38208109,-139.0998239,-12.45692158,12.14,29.0
349,696,2023-04-01 12:08:00,-0.309912457,23.64572777,12.17361237,-3.449353771,74.77199308,-139.0998239,-8.593374054,12.14,29.0
350,698,2023-04-01 12:10:00,-0.309912457,23.70839554,10.17625867,-1.67006459,73.28070476,-138.8409357,-15.29389826,12.14,29.0
351,700,2023-04-01 12:12:00,-1.754137054,24.29636918,8.555135465,-3.449353771,74.77199308,-135.7856281,-6.960108657,12.14,29.0
352,702,2023-04-01 12:14:00,-1.754137054,22.6954748,12.17361237,-3.339577602,75.38208109,-138.8409357,-15.29389826,12.14,29.0
353,704,2023-04-01 12:16:00,-0.317255393,23.64572777,10.52881912,-1.67006459,76.9970829,-139.0998239,-15.29389826,12.14,29.0
